user_id,cant_minutos_llamada,cant_mensajes,cant_llamadas,first_name,last_name,age,city,reg_date,plan,churn_date,grupo_uso,grupo_edad
13942,37.94,7,7,Ana,Gomez,19.0,GDL,2024-12-15 09:24:58.874718688,Premium,,Medio uso,Joven
13943,36.36,5,6,Luis,Lopez,73.0,MTY,2024-12-15 15:59:16.789197312,Basico,,Medio uso,Adulto Mayor
13944,46.47,7,8,Mateo,Gomez,64.0,Cali,2024-12-15 22:33:34.703675920,Premium,,Medio uso,Adulto Mayor
13945,133.97,7,3,Luis,Ramirez,30.0,Bogotá,2024-12-16 05:07:52.618154544,Basico,,Medio uso,Adulto
13946,26.85,6,6,Luis,Lopez,68.0,CDMX,2024-12-16 11:42:10.532633168,Basico,,Medio uso,Adulto Mayor
13947,21.630000000000003,5,4,Mariana,Torres,71.0,Bogotá,2024-12-16 18:16:28.447111776,Basico,"1,71858E+18",Medio uso,Adulto Mayor
13948,9.879999999999999,4,5,Mariana,Garcia,33.0,Bogotá,2024-12-17 00:50:46.361590400,Premium,,Medio uso,Adulto
13949,35.85,4,6,Ana,Ramirez,35.0,,2024-12-17 07:25:04.276069024,Premium,,Medio uso,Adulto
13950,25.94,3,5,Luis,Lopez,24.0,GDL,2024-12-17 13:59:22.190547648,Basico,,Medio uso,Joven
13951,18.73,9,6,Ana,Gomez,62.0,Cali,2024-12-17 20:33:40.105026256,Premium,,Medio uso,Adulto Mayor
13952,24.61,3,7,Mariana,Garcia,53.0,CDMX,2024-12-18 03:07:58.019504880,Premium,,Medio uso,Adulto
13953,155.69,0,7,Mateo,Gomez,58.0,GDL,2024-12-18 09:42:15.933983504,Basico,,Medio uso,Adulto
13954,25.29,6,4,Carlos,Lopez,47.0,GDL,2024-12-18 16:16:33.848462128,Premium,,Medio uso,Adulto
13955,45.89000000000001,3,6,Ana,Lopez,59.0,,2024-12-18 22:50:51.762940736,Basico,,Medio uso,Adulto
13956,4.07,5,1,Mateo,Ramirez,58.0,GDL,2024-12-19 05:25:09.677419360,Basico,,Medio uso,Adulto
13957,12.19,5,3,Carlos,Torres,24.0,Cali,2024-12-19 11:59:27.591897984,Premium,,Medio uso,Joven
13958,41.21,4,6,Sofia,Gomez,32.0,Bogotá,2024-12-19 18:33:45.506376592,Basico,,Medio uso,Adulto
13959,16.95,10,5,Ana,Ramirez,77.0,,2024-12-20 01:08:03.420855216,Basico,,Alto uso,Adulto Mayor
13960,18.009999999999998,5,5,Ana,Garcia,57.0,Cali,2024-12-20 07:42:21.335333840,Premium,,Medio uso,Adulto
13961,53.28,11,9,Sofia,Torres,36.0,Medellín,2024-12-20 14:16:39.249812464,Premium,,Alto uso,Adulto
13962,7.36,5,3,Sofia,Ramirez,60.0,,2024-12-20 20:50:57.164291072,Basico,"1,72238E+18",Medio uso,Adulto Mayor
13963,12.84,8,4,Ana,Gomez,54.0,Medellín,2024-12-21 03:25:15.078769696,Basico,,Medio uso,Adulto
13964,24.55,6,5,Sofia,Lopez,19.0,Cali,2024-12-21 09:59:32.993248320,Basico,,Medio uso,Joven
13965,12.32,5,1,Luis,Garcia,59.0,GDL,2024-12-21 16:33:50.907726944,Premium,,Medio uso,Adulto
13966,57.92999999999999,4,7,Carlos,Gomez,65.0,CDMX,2024-12-21 23:08:08.822205552,Basico,,Medio uso,Adulto Mayor
13967,71.76,9,10,Carlos,Torres,72.0,Medellín,2024-12-22 05:42:26.736684176,Basico,,Alto uso,Adulto Mayor
13968,26.990000000000002,8,4,Carlos,Torres,30.0,Bogotá,2024-12-22 12:16:44.651162800,Basico,,Medio uso,Adulto
13969,12.59,2,2,Luis,Lopez,57.0,Bogotá,2024-12-22 18:51:02.565641408,Basico,,Bajo uso,Adulto
13970,10.74,6,3,Sofia,Lopez,58.0,Bogotá,2024-12-23 01:25:20.480120032,Basico,,Medio uso,Adulto
13971,10.48,2,4,Mateo,Garcia,60.0,MTY,2024-12-23 07:59:38.394598656,Basico,,Bajo uso,Adulto Mayor
13972,44.62,3,6,Sofia,Garcia,60.0,Medellín,2024-12-23 14:33:56.309077280,Basico,,Medio uso,Adulto Mayor
13973,21.34,7,5,Ana,Lopez,72.0,CDMX,2024-12-23 21:08:14.223555888,Basico,,Medio uso,Adulto Mayor
13974,44.279999999999994,7,5,Mariana,Lopez,75.0,,2024-12-24 03:42:32.138034512,Basico,,Medio uso,Adulto Mayor
13975,7.390000000000001,6,4,Carlos,Torres,48.0,,2024-12-24 10:16:50.052513136,Basico,,Medio uso,Adulto
13976,17.499999999999996,5,4,Sofia,Lopez,33.0,,2024-12-24 16:51:07.966991760,Basico,,Medio uso,Adulto
13977,48.339999999999996,0,7,Mateo,Ramirez,59.0,MTY,2024-12-24 23:25:25.881470368,Basico,,Medio uso,Adulto
13978,54.3,3,9,Ana,Gomez,78.0,Bogotá,2024-12-25 05:59:43.795948992,Basico,"1,72264E+18",Medio uso,Adulto Mayor
13979,9.3,8,3,Luis,Lopez,73.0,,2024-12-25 12:34:01.710427616,Basico,"1,73508E+18",Medio uso,Adulto Mayor
13980,8.74,6,4,Luis,Garcia,61.0,,2024-12-25 19:08:19.624906224,Basico,,Medio uso,Adulto Mayor
13981,14.600000000000001,6,3,Mateo,Ramirez,74.0,Cali,2024-12-26 01:42:37.539384848,Basico,,Medio uso,Adulto Mayor
13982,19.279999999999998,6,5,Ana,Garcia,23.0,Bogotá,2024-12-26 08:16:55.453863472,Basico,,Medio uso,Joven
13983,8.9,6,3,Carlos,Ramirez,45.0,Bogotá,2024-12-26 14:51:13.368342096,Basico,,Medio uso,Adulto
13984,17.720000000000002,4,8,Sofia,Lopez,49.0,Cali,2024-12-26 21:25:31.282820704,Premium,,Medio uso,Adulto
13985,6.719999999999999,2,4,Ana,Gomez,61.0,GDL,2024-12-27 03:59:49.197299328,Basico,,Bajo uso,Adulto Mayor
13986,30.61,3,8,Luis,Garcia,27.0,Medellín,2024-12-27 10:34:07.111777952,Premium,"1,72636E+18",Medio uso,Joven
13987,33.230000000000004,3,8,Mateo,Ramirez,67.0,Cali,2024-12-27 17:08:25.026256576,Basico,,Medio uso,Adulto Mayor
13989,5.83,9,2,Sofia,Lopez,21.0,Bogotá,2024-12-28 06:17:00.855213808,Premium,,Medio uso,Joven
13990,29.56,5,7,Mateo,Gomez,47.0,Bogotá,2024-12-28 12:51:18.769692432,Basico,,Medio uso,Adulto
13991,12.7,3,4,Mateo,Lopez,26.0,,2024-12-28 19:25:36.684171056,Basico,,Bajo uso,Joven
13992,24.060000000000002,9,3,Ana,Torres,24.0,Medellín,2024-12-29 01:59:54.598649664,Premium,,Medio uso,Joven
13993,23.7,5,7,Carlos,Gomez,67.0,Cali,2024-12-29 08:34:12.513128288,Basico,"1,73172E+18",Medio uso,Adulto Mayor
13994,16.09,5,7,Sofia,Torres,25.0,Medellín,2024-12-29 15:08:30.427606912,Basico,"1,72109E+18",Medio uso,Joven
13995,21.24,6,3,Ana,Lopez,60.0,Medellín,2024-12-29 21:42:48.342085520,Basico,,Medio uso,Adulto Mayor
13996,2.81,4,3,Carlos,Ramirez,24.0,Medellín,2024-12-30 04:17:06.256564144,Premium,,Bajo uso,Joven
13997,11.34,5,3,Ana,Lopez,58.0,Bogotá,2024-12-30 10:51:24.171042768,Premium,,Medio uso,Adulto
13998,22.95,6,6,Mariana,Lopez,57.0,Bogotá,2024-12-30 17:25:42.085521392,Basico,,Medio uso,Adulto
13999,26.459999999999997,3,6,Ana,Lopez,20.0,Bogotá,2024-12-31 00:00:00.000000000,Basico,,Medio uso,Joven
